Date,Country,Name,Value
2020-03-01,Singapore,Chemical Products,353266
2020-04-01,Singapore,Chemical Products,390848
2020-05-01,Singapore,Chemical Products,157828
2020-06-01,Singapore,Chemical Products,144541
2020-07-01,Singapore,Chemical Products,210534
2020-08-01,Singapore,Chemical Products,208809
2020-09-01,Singapore,Chemical Products,310696
2020-10-01,Singapore,Chemical Products,266508
2020-11-01,Singapore,Chemical Products,588752
2020-12-01,Singapore,Chemical Products,240933
2021-01-01,Singapore,Chemical Products,579153
2021-02-01,Singapore,Chemical Products,21687
2021-03-01,Singapore,Chemical Products,396428
2021-04-01,Singapore,Chemical Products,107710
2021-05-01,Singapore,Chemical Products,889
2021-06-01,Singapore,Chemical Products,1041526
2021-07-01,Singapore,Chemical Products,134032
2021-08-01,Singapore,Chemical Products,216488
2021-09-01,Singapore,Chemical Products,755857
2021-10-01,Singapore,Chemical Products,118640
2021-11-01,Singapore,Chemical Products,122856
2021-12-01,Singapore,Chemical Products,93529
2022-01-01,Singapore,Chemical Products,679587
2022-02-01,Singapore,Chemical Products,59614
2022-03-01,Singapore,Chemical Products,171880
2022-04-01,Singapore,Chemical Products,127000
2022-05-01,Singapore,Chemical Products,20630
2022-06-01,Singapore,Chemical Products,209178
2022-07-01,Singapore,Chemical Products,513972
2022-08-01,Singapore,Chemical Products,527448
2022-09-01,Singapore,Chemical Products,693933
2022-10-01,Singapore,Chemical Products,169073
2022-11-01,Singapore,Chemical Products,749382
2022-12-01,Singapore,Chemical Products,95206
2023-01-01,Singapore,Chemical Products,259255
2023-02-01,Singapore,Chemical Products,243065
2023-03-01,Singapore,Chemical Products,416744
2023-04-01,Singapore,Chemical Products,72909
2023-05-01,Singapore,Chemical Products,10313
2023-06-01,Singapore,Chemical Products,349760
2023-07-01,Singapore,Chemical Products,351048
2023-08-01,Singapore,Chemical Products,652790
2023-09-01,Singapore,Chemical Products,544164
2023-10-01,Singapore,Chemical Products,66230
2023-11-01,Singapore,Chemical Products,952133
2023-12-01,Singapore,Chemical Products,351198
2024-01-01,Singapore,Chemical Products,146479
2024-02-01,Singapore,Chemical Products,577950
2024-03-01,Singapore,Chemical Products,307447
2024-04-01,Singapore,Chemical Products,361402
2024-05-01,Singapore,Chemical Products,903850
2024-06-01,Singapore,Chemical Products,452744
2024-07-01,Singapore,Chemical Products,920392
2024-08-01,Singapore,Chemical Products,1031915
2024-09-01,Singapore,Chemical Products,547284
2024-10-01,Singapore,Chemical Products,1610896
2024-11-01,Singapore,Chemical Products,1677854
2024-12-01,Singapore,Chemical Products,898608
2020-01-01,Singapore,Cinnamon,252
2020-02-01,Singapore,Cinnamon,1386
2020-03-01,Singapore,Cinnamon,3802
2020-04-01,Singapore,Cinnamon,5926.333333
2020-05-01,Singapore,Cinnamon,8050.666667
2020-06-01,Singapore,Cinnamon,10175
2020-07-01,Singapore,Cinnamon,3408
2020-08-01,Singapore,Cinnamon,6861
2020-09-01,Singapore,Cinnamon,12878
2020-10-01,Singapore,Cinnamon,1486
2020-11-01,Singapore,Cinnamon,13744
2020-12-01,Singapore,Cinnamon,3374
2021-01-01,Singapore,Cinnamon,23480
2021-02-01,Singapore,Cinnamon,3774
2021-03-01,Singapore,Cinnamon,2652
2021-04-01,Singapore,Cinnamon,2678
2021-05-01,Singapore,Cinnamon,11836
2021-06-01,Singapore,Cinnamon,3942
2021-07-01,Singapore,Cinnamon,3590
2021-08-01,Singapore,Cinnamon,3255
2021-09-01,Singapore,Cinnamon,2395
2021-10-01,Singapore,Cinnamon,2908
2021-11-01,Singapore,Cinnamon,898
2021-12-01,Singapore,Cinnamon,2969
2022-01-01,Singapore,Cinnamon,18608
2022-02-01,Singapore,Cinnamon,5047
2022-03-01,Singapore,Cinnamon,3545
2022-04-01,Singapore,Cinnamon,3533
2022-05-01,Singapore,Cinnamon,5759
2022-06-01,Singapore,Cinnamon,4053
2022-07-01,Singapore,Cinnamon,14942
2022-08-01,Singapore,Cinnamon,11271.33333
2022-09-01,Singapore,Cinnamon,7600.666667
2022-10-01,Singapore,Cinnamon,3930
2022-11-01,Singapore,Cinnamon,10438
2022-12-01,Singapore,Cinnamon,2992
2023-01-01,Singapore,Cinnamon,10289
2023-02-01,Singapore,Cinnamon,9698.333333
2023-03-01,Singapore,Cinnamon,9107.666667
2023-04-01,Singapore,Cinnamon,8517
2023-05-01,Singapore,Cinnamon,13959
2023-06-01,Singapore,Cinnamon,1869
2023-07-01,Singapore,Cinnamon,5234
2023-08-01,Singapore,Cinnamon,7054
2023-09-01,Singapore,Cinnamon,15271
2023-10-01,Singapore,Cinnamon,26158
2023-11-01,Singapore,Cinnamon,21877
2023-12-01,Singapore,Cinnamon,2280
2024-01-01,Singapore,Cinnamon,15431
2024-02-01,Singapore,Cinnamon,10220
2024-03-01,Singapore,Cinnamon,5009
2024-04-01,Singapore,Cinnamon,15185
2024-05-01,Singapore,Cinnamon,1481
2024-06-01,Singapore,Cinnamon,4284
2024-07-01,Singapore,Cinnamon,5006
2024-08-01,Singapore,Cinnamon,21754
2024-09-01,Singapore,Cinnamon,249
2024-10-01,Singapore,Cinnamon,5143
2024-11-01,Singapore,Cinnamon,770
2024-12-01,Singapore,Cinnamon,26
2020-01-01,Singapore,Coconut Fiber Products,30731
2020-02-01,Singapore,Coconut Fiber Products,62536
2020-03-01,Singapore,Coconut Fiber Products,10846
2020-04-01,Singapore,Coconut Fiber Products,30164.5
2020-05-01,Singapore,Coconut Fiber Products,49483
2020-06-01,Singapore,Coconut Fiber Products,34252
2020-07-01,Singapore,Coconut Fiber Products,10875
2020-08-01,Singapore,Coconut Fiber Products,24293
2020-09-01,Singapore,Coconut Fiber Products,21954
2020-10-01,Singapore,Coconut Fiber Products,52288
2020-11-01,Singapore,Coconut Fiber Products,12237
2020-12-01,Singapore,Coconut Fiber Products,17642
2021-01-01,Singapore,Coconut Fiber Products,20176
2021-02-01,Singapore,Coconut Fiber Products,13528
2021-03-01,Singapore,Coconut Fiber Products,17627
2021-04-01,Singapore,Coconut Fiber Products,8906
2021-05-01,Singapore,Coconut Fiber Products,12488
2021-06-01,Singapore,Coconut Fiber Products,7994
2021-07-01,Singapore,Coconut Fiber Products,8312
2021-08-01,Singapore,Coconut Fiber Products,16489
2021-09-01,Singapore,Coconut Fiber Products,24469
2021-10-01,Singapore,Coconut Fiber Products,24071
2021-11-01,Singapore,Coconut Fiber Products,34452
2021-12-01,Singapore,Coconut Fiber Products,2016
2022-01-01,Singapore,Coconut Fiber Products,30347
2022-02-01,Singapore,Coconut Fiber Products,22468
2022-03-01,Singapore,Coconut Fiber Products,16752
2022-04-01,Singapore,Coconut Fiber Products,11036
2022-05-01,Singapore,Coconut Fiber Products,11783.5
2022-06-01,Singapore,Coconut Fiber Products,12531
2022-07-01,Singapore,Coconut Fiber Products,13079.5
2022-08-01,Singapore,Coconut Fiber Products,13628
2022-09-01,Singapore,Coconut Fiber Products,604
2022-10-01,Singapore,Coconut Fiber Products,14965
2022-11-01,Singapore,Coconut Fiber Products,14599
2022-12-01,Singapore,Coconut Fiber Products,12904.5
2023-01-01,Singapore,Coconut Fiber Products,11210
2023-02-01,Singapore,Coconut Fiber Products,9564
2023-03-01,Singapore,Coconut Fiber Products,8392
2023-04-01,Singapore,Coconut Fiber Products,31029
2023-05-01,Singapore,Coconut Fiber Products,10550
2023-06-01,Singapore,Coconut Fiber Products,10261
2023-07-01,Singapore,Coconut Fiber Products,430
2023-08-01,Singapore,Coconut Fiber Products,37335
2023-09-01,Singapore,Coconut Fiber Products,39182
2023-10-01,Singapore,Coconut Fiber Products,16986
2023-11-01,Singapore,Coconut Fiber Products,19058
2023-12-01,Singapore,Coconut Fiber Products,21130
2024-01-01,Singapore,Coconut Fiber Products,10958
2024-02-01,Singapore,Coconut Fiber Products,24737
2024-03-01,Singapore,Coconut Fiber Products,14557
2024-04-01,Singapore,Coconut Fiber Products,1100
2024-05-01,Singapore,Coconut Fiber Products,7525.5
2024-06-01,Singapore,Coconut Fiber Products,13951
2024-07-01,Singapore,Coconut Fiber Products,10683
2024-08-01,Singapore,Coconut Fiber Products,14638
2024-09-01,Singapore,Coconut Fiber Products,6758
2024-10-01,Singapore,Coconut Fiber Products,12614
2024-11-01,Singapore,Coconut Fiber Products,10754
2024-12-01,Singapore,Coconut Fiber Products,6592
2020-01-01,Singapore,Coconut Kernel Products,161295
2020-02-01,Singapore,Coconut Kernel Products,134100
2020-03-01,Singapore,Coconut Kernel Products,141170
2020-04-01,Singapore,Coconut Kernel Products,68442
2020-05-01,Singapore,Coconut Kernel Products,378279
2020-06-01,Singapore,Coconut Kernel Products,196424
2020-07-01,Singapore,Coconut Kernel Products,362828
2020-08-01,Singapore,Coconut Kernel Products,223713
2020-09-01,Singapore,Coconut Kernel Products,194320
2020-10-01,Singapore,Coconut Kernel Products,265269
2020-11-01,Singapore,Coconut Kernel Products,181725
2020-12-01,Singapore,Coconut Kernel Products,167467
2021-01-01,Singapore,Coconut Kernel Products,16653
2021-02-01,Singapore,Coconut Kernel Products,237023
2021-03-01,Singapore,Coconut Kernel Products,184583
2021-04-01,Singapore,Coconut Kernel Products,158995
2021-05-01,Singapore,Coconut Kernel Products,160520
2021-06-01,Singapore,Coconut Kernel Products,160927
2021-07-01,Singapore,Coconut Kernel Products,270520
2021-08-01,Singapore,Coconut Kernel Products,179968
2021-09-01,Singapore,Coconut Kernel Products,168653
2021-10-01,Singapore,Coconut Kernel Products,164174
2021-11-01,Singapore,Coconut Kernel Products,175523
2021-12-01,Singapore,Coconut Kernel Products,110826
2022-01-01,Singapore,Coconut Kernel Products,171022
2022-02-01,Singapore,Coconut Kernel Products,181700
2022-03-01,Singapore,Coconut Kernel Products,129735
2022-04-01,Singapore,Coconut Kernel Products,144929
2022-05-01,Singapore,Coconut Kernel Products,238861
2022-06-01,Singapore,Coconut Kernel Products,259523
2022-07-01,Singapore,Coconut Kernel Products,213656
2022-08-01,Singapore,Coconut Kernel Products,149953
2022-09-01,Singapore,Coconut Kernel Products,109318
2022-10-01,Singapore,Coconut Kernel Products,226826
2022-11-01,Singapore,Coconut Kernel Products,146971
2022-12-01,Singapore,Coconut Kernel Products,77567
2023-01-01,Singapore,Coconut Kernel Products,196010
2023-02-01,Singapore,Coconut Kernel Products,113368
2023-03-01,Singapore,Coconut Kernel Products,111093
2023-04-01,Singapore,Coconut Kernel Products,112481
2023-05-01,Singapore,Coconut Kernel Products,91475
2023-06-01,Singapore,Coconut Kernel Products,84597
2023-07-01,Singapore,Coconut Kernel Products,106169
2023-08-01,Singapore,Coconut Kernel Products,15182
2023-09-01,Singapore,Coconut Kernel Products,81260
2023-10-01,Singapore,Coconut Kernel Products,50734
2023-11-01,Singapore,Coconut Kernel Products,103976
2023-12-01,Singapore,Coconut Kernel Products,57507
2024-01-01,Singapore,Coconut Kernel Products,46607
2024-02-01,Singapore,Coconut Kernel Products,137194
2024-03-01,Singapore,Coconut Kernel Products,153674
2024-04-01,Singapore,Coconut Kernel Products,60862
2024-05-01,Singapore,Coconut Kernel Products,213517
2024-06-01,Singapore,Coconut Kernel Products,123825
2024-07-01,Singapore,Coconut Kernel Products,86805
2024-08-01,Singapore,Coconut Kernel Products,168591
2024-09-01,Singapore,Coconut Kernel Products,228136
2024-10-01,Singapore,Coconut Kernel Products,210955
2024-11-01,Singapore,Coconut Kernel Products,96068
2024-12-01,Singapore,Coconut Kernel Products,78677
2020-01-01,Singapore,Coconut Shell Products,159486
2020-02-01,Singapore,Coconut Shell Products,189217
2020-03-01,Singapore,Coconut Shell Products,155955
2020-04-01,Singapore,Coconut Shell Products,162827
2020-05-01,Singapore,Coconut Shell Products,245316
2020-06-01,Singapore,Coconut Shell Products,131591
2020-07-01,Singapore,Coconut Shell Products,363074
2020-08-01,Singapore,Coconut Shell Products,294316
2020-09-01,Singapore,Coconut Shell Products,274716
2020-10-01,Singapore,Coconut Shell Products,257720
2020-11-01,Singapore,Coconut Shell Products,131904
2020-12-01,Singapore,Coconut Shell Products,169638
2021-01-01,Singapore,Coconut Shell Products,245743
2021-02-01,Singapore,Coconut Shell Products,103374
2021-03-01,Singapore,Coconut Shell Products,117248
2021-04-01,Singapore,Coconut Shell Products,133177
2021-05-01,Singapore,Coconut Shell Products,464313
2021-06-01,Singapore,Coconut Shell Products,331385
2021-07-01,Singapore,Coconut Shell Products,236523
2021-08-01,Singapore,Coconut Shell Products,207037
2021-09-01,Singapore,Coconut Shell Products,159631
2021-10-01,Singapore,Coconut Shell Products,185190
2021-11-01,Singapore,Coconut Shell Products,88925
2021-12-01,Singapore,Coconut Shell Products,43265
2022-01-01,Singapore,Coconut Shell Products,163746
2022-02-01,Singapore,Coconut Shell Products,110411
2022-03-01,Singapore,Coconut Shell Products,115538
2022-04-01,Singapore,Coconut Shell Products,61309
2022-05-01,Singapore,Coconut Shell Products,139719
2022-06-01,Singapore,Coconut Shell Products,380354
2022-07-01,Singapore,Coconut Shell Products,59349
2022-08-01,Singapore,Coconut Shell Products,195442
2022-09-01,Singapore,Coconut Shell Products,211368
2022-10-01,Singapore,Coconut Shell Products,29258
2022-11-01,Singapore,Coconut Shell Products,66452
2022-12-01,Singapore,Coconut Shell Products,61499
2023-01-01,Singapore,Coconut Shell Products,19532
2023-02-01,Singapore,Coconut Shell Products,142843
2023-03-01,Singapore,Coconut Shell Products,72211
2023-04-01,Singapore,Coconut Shell Products,199790
2023-05-01,Singapore,Coconut Shell Products,139915
2023-06-01,Singapore,Coconut Shell Products,204931
2023-07-01,Singapore,Coconut Shell Products,139613
2023-08-01,Singapore,Coconut Shell Products,111854
2023-09-01,Singapore,Coconut Shell Products,276995
2023-10-01,Singapore,Coconut Shell Products,165011
2023-11-01,Singapore,Coconut Shell Products,130399
2023-12-01,Singapore,Coconut Shell Products,113781
2024-01-01,Singapore,Coconut Shell Products,194142
2024-02-01,Singapore,Coconut Shell Products,213526
2024-03-01,Singapore,Coconut Shell Products,124324
2024-04-01,Singapore,Coconut Shell Products,70472
2024-05-01,Singapore,Coconut Shell Products,132798
2024-06-01,Singapore,Coconut Shell Products,135849
2024-07-01,Singapore,Coconut Shell Products,345615
2024-08-01,Singapore,Coconut Shell Products,198269
2024-09-01,Singapore,Coconut Shell Products,336592
2024-10-01,Singapore,Coconut Shell Products,220999
2024-11-01,Singapore,Coconut Shell Products,149000
2024-12-01,Singapore,Coconut Shell Products,104845
2020-01-01,Singapore,Edible Fish Products,212712
2020-02-01,Singapore,Edible Fish Products,176793
2020-03-01,Singapore,Edible Fish Products,101418
2020-04-01,Singapore,Edible Fish Products,59015
2020-05-01,Singapore,Edible Fish Products,239823
2020-06-01,Singapore,Edible Fish Products,331984
2020-07-01,Singapore,Edible Fish Products,267890
2020-08-01,Singapore,Edible Fish Products,447440
2020-09-01,Singapore,Edible Fish Products,150486
2020-10-01,Singapore,Edible Fish Products,133221
2020-11-01,Singapore,Edible Fish Products,124468
2020-12-01,Singapore,Edible Fish Products,118420
2021-01-01,Singapore,Edible Fish Products,115930
2021-02-01,Singapore,Edible Fish Products,271133
2021-03-01,Singapore,Edible Fish Products,340784
2021-04-01,Singapore,Edible Fish Products,202592
2021-05-01,Singapore,Edible Fish Products,214851
2021-06-01,Singapore,Edible Fish Products,96494
2021-07-01,Singapore,Edible Fish Products,216958
2021-08-01,Singapore,Edible Fish Products,132452
2021-09-01,Singapore,Edible Fish Products,245660
2021-10-01,Singapore,Edible Fish Products,286728
2021-11-01,Singapore,Edible Fish Products,396458
2021-12-01,Singapore,Edible Fish Products,478960
2022-01-01,Singapore,Edible Fish Products,382912
2022-02-01,Singapore,Edible Fish Products,263136
2022-03-01,Singapore,Edible Fish Products,836510
2022-04-01,Singapore,Edible Fish Products,141744
2022-05-01,Singapore,Edible Fish Products,271473
2022-06-01,Singapore,Edible Fish Products,584700
2022-07-01,Singapore,Edible Fish Products,222853
2022-08-01,Singapore,Edible Fish Products,283413
2022-09-01,Singapore,Edible Fish Products,219134
2022-10-01,Singapore,Edible Fish Products,344990
2022-11-01,Singapore,Edible Fish Products,414014
2022-12-01,Singapore,Edible Fish Products,377105
2023-01-01,Singapore,Edible Fish Products,169944
2023-02-01,Singapore,Edible Fish Products,303602
2023-03-01,Singapore,Edible Fish Products,361939
2023-04-01,Singapore,Edible Fish Products,161564
2023-05-01,Singapore,Edible Fish Products,206017
2023-06-01,Singapore,Edible Fish Products,266351
2023-07-01,Singapore,Edible Fish Products,76236
2023-08-01,Singapore,Edible Fish Products,89593
2023-09-01,Singapore,Edible Fish Products,214302
2023-10-01,Singapore,Edible Fish Products,116646
2023-11-01,Singapore,Edible Fish Products,342558
2023-12-01,Singapore,Edible Fish Products,97804
2024-01-01,Singapore,Edible Fish Products,182586
2024-02-01,Singapore,Edible Fish Products,91526
2024-03-01,Singapore,Edible Fish Products,145382
2024-04-01,Singapore,Edible Fish Products,477518
2024-05-01,Singapore,Edible Fish Products,739036
2024-06-01,Singapore,Edible Fish Products,137156
2024-07-01,Singapore,Edible Fish Products,403812
2024-08-01,Singapore,Edible Fish Products,105850
2024-09-01,Singapore,Edible Fish Products,119846
2024-10-01,Singapore,Edible Fish Products,230552
2024-11-01,Singapore,Edible Fish Products,186196
2024-12-01,Singapore,Edible Fish Products,355453
2020-01-01,Singapore,Electrical & Electronic Products,220799
2020-02-01,Singapore,Electrical & Electronic Products,303154
2020-03-01,Singapore,Electrical & Electronic Products,193009
2020-04-01,Singapore,Electrical & Electronic Products,630638
2020-05-01,Singapore,Electrical & Electronic Products,50401
2020-06-01,Singapore,Electrical & Electronic Products,232096
2020-07-01,Singapore,Electrical & Electronic Products,372034
2020-08-01,Singapore,Electrical & Electronic Products,207742
2020-09-01,Singapore,Electrical & Electronic Products,573182
2020-10-01,Singapore,Electrical & Electronic Products,107234
2020-11-01,Singapore,Electrical & Electronic Products,199555
2020-12-01,Singapore,Electrical & Electronic Products,276934
2021-01-01,Singapore,Electrical & Electronic Products,386540
2021-02-01,Singapore,Electrical & Electronic Products,316336
2021-03-01,Singapore,Electrical & Electronic Products,273174
2021-04-01,Singapore,Electrical & Electronic Products,361908
